"","a1","a1a1","a2","a2a2","a3","a3a3","a4a4","a5a5","a6a6","a7a7","a8a8","a9a9","b1b1","b2","b3","b4","b5","b5a1","b5b2","b5b5","cluster"
"704",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,0,9,2
"705",11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,13,0,0,10,2
"706",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,26,0,0,0,1
"707",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,25,0,0,0,1
"708",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,14,2
"709",10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0,0,1
"71",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,0,1
"710",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,5,10,2
"711",6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,0,0,1
"712",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,8,0,1
"713",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,7,2
"714",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,14,0,6,0,1
"715",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0,1
"716",13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,18,0,0,0,1
"717",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,1
"718",5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,7,7,2
"719",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,0,12,2
"72",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,7,10,2
"720",5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,23,0,0,6,1
"721",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,7,8,2
"722",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0,1
"723",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,0,9,2
"724",15,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,27,0,0,0,1
"725",19,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,0,7,2
"726",13,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,17,0,6,11,2
"727",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,30,0,0,0,1
"728",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,5,1
"729",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,5,0,1
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,12,0,5,12,2
"730",10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,5,0,1
"731",10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,7,1
"732",15,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,0,5,8,2
"733",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,5,1
"734",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,17,0,5,7,2
"735",7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,5,2
"736",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,10,2
"737",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,1
"738",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,5,1
"739",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,5,10,2
"74",10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,5,0,1
"740",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,5,0,1
"741",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,27,0,0,0,1
"742",10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,5,2
"743",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,1
"744",6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,6,1
"745",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0,0,1
"746",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,9,8,2
"747",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,7,2
"748",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,1
"749",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0,1
"75",10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,0,5,1
"750",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,0,13,2
"751",11,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,5,8,2
"752",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0,1
"753",6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,7,2
"754",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,7,0,1
"755",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,5,1
"756",0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,29,0,0,0,1
"757",12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,8,0,6,11,2
"758",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,1
"759",11,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,6,7,2
"76",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0,1
"760",11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0,1
"761",11,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,7,5,2
"762",12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,0,9,2
"763",12,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,17,0,0,9,2
"764",11,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,6,0,1
"765",5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,5,1
"766",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,2
"767",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,8,5,1
"768",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,1
"769",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,1
"77",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,6,9,2
"770",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,0,1
"771",7,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,26,0,0,0,1
"772",15,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,27,0,5,0,1
"773",11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,13,2
"774",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6,2
"775",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,27,0,0,0,1
"776",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,13,0,0,13,2
"777",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,1
"778",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,8,11,2
"779",6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,6,2
"78",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,1
"780",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,0,1
"781",7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,0,5,6,2
"782",12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,5,6,2
"783",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,11,0,0,8,2
"784",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,10,2
"785",7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0,1
"786",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21,0,0,6,1
"787",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,7,6,2
"788",5,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,5,5,1
"789",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,6,8,2
"79",12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,5,5,2
"790",13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0,1
"791",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,9,2
"792",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,33,0,0,0,1
"793",6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,9,2
"794",11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,5,10,2
"795",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,6,0,1
"796",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,0,11,2
"797",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,13,2
"798",10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,0,0,5,2
"799",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,5,0,1
"8",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,6,0,1
"80",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,7,1
"800",10,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,22,0,0,0,1
"801",13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,0,0,0,1
"802",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,6,12,2
"803",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,5,0,1
"804",5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,19,0,0,0,1
"805",9,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,8,2
"806",6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,2
"807",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,1
"808",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,5,9,2
"809",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,5,0,1
"81",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,7,0,1
"810",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,1
"811",7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,8,6,2
"812",7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,6,12,2
"813",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,6,1
"814",7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,0,0,0,1
"815",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,9,7,2
"816",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,0,8,2
"817",8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,7,2
"818",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,8,12,2
"819",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,7,2
"82",9,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,25,0,0,0,1
"820",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,5,7,1
"821",6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,0,1
"822",8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,19,0,0,6,2
"823",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,10,2
"824",12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,31,0,0,0,1
"825",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,1
"826",6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,9,5,2
"827",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,24,0,0,0,1
"828",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,1
"829",0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,0,1
"83",8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,5,0,1
"830",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,0,1
"831",9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,23,0,0,0,1
"832",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,7,13,2
"833",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,28,0,0,0,1
"834",9,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,31,0,0,7,1
"835",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,0,1
"836",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11,2
"837",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,7,10,2
"838",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,1
"839",7,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,10,0,6,19,2
"84",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,1
"840",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,14,0,0,12,2
"841",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,6,6,2
"842",11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,1
"843",11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,22,0,6,7,2
"844",7,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,33,0,0,0,1
"845",11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8,2
"846",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0,1
"847",12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,0,0,5,1
"848",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,26,0,0,0,1
"849",10,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,29,0,0,0,1
"85",14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,1
"850",12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,6,0,1
"851",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,1
"852",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,8,11,2
"853",8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,15,0,0,12,2
"854",5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,5,6,2
"855",0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,26,0,0,0,1
"856",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,0,1
"857",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,6,1
"858",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,1
"859",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,16,2
"86",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0,1
"860",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,7,2
"861",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0,1
"862",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,5,5,2
"863",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,6,7,2
"864",5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,6,5,1
"865",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,8,0,2
"866",6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,0,0,1
"867",10,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,28,0,0,6,1
"868",6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,27,0,0,7,1
"869",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5,1
"87",12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,6,8,2
"870",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,0,6,9,2
"871",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,6,10,2
"872",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,5,12,2
"873",18,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,37,0,0,0,1
"874",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,0,1
"875",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,5,8,2
"876",7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,29,0,0,0,1
"877",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,5,8,2
"878",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,5,0,1
"879",10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,1
"88",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,1
"880",5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,5,2
"881",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,11,2
"882",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,0,1
"883",6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,6,7,2
"884",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,1
"885",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,0,7,2
"886",8,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,28,0,0,0,1
"887",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,6,8,1
"888",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,0,0,1
"889",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,6,6,2
"89",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,1
"890",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,6,8,2
"891",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0,1
"892",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5,1
"893",0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,0,14,2
"894",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,15,0,8,8,2
"895",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,30,0,0,0,1
"896",8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,0,8,2
"897",11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,6,16,2
"898",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,32,0,0,0,1
"899",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,9,2
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,14,2
"90",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,0,1
"900",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,6,11,2
"901",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,11,11,2
"902",10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,0,5,11,2
"903",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,8,6,2
"904",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,10,9,2
"905",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8,2
"906",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,1
"907",10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,32,0,0,0,1
"908",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,7,2
"909",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,31,0,0,0,1
"91",6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,0,1
"910",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,8,10,2
"911",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,5,5,2
"912",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,1
"913",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,30,0,0,0,1
"914",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,9,2
"915",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,5,2
"916",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,1
"917",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,5,6,2
"918",9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,6,6,2
"919",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,0,1
"92",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,7,5,1
"920",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,7,2
"921",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,0,1
"922",5,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,6,13,2
"923",10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,5,12,2
"924",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,26,0,0,0,1
"925",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,9,2
"926",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,9,8,2
"927",15,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,33,0,0,0,1
"928",9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,1
"929",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,7,2
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,12,2
"930",11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,1
"931",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,1
"932",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10,2
"933",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,8,7,2
"934",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,9,2
"935",10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15,0,0,8,2
"936",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,1
"937",14,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0,1
"938",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,29,0,0,0,1
"939",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,12,2
"94",12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,23,0,0,0,1
"940",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0,1
"941",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,1
"942",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,5,11,2
"943",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,24,0,0,0,1
"944",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,26,0,0,0,1
"945",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,1
"946",12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,5,9,2
"947",12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,5,1
"948",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,17,0,0,9,2
"949",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,5,10,2
"95",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,8,2
"950",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,5,9,2
"951",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,6,5,1
"952",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,0,0,1
"953",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,7,0,1
"954",10,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,22,0,0,11,2
"955",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,1
"956",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,12,0,5,11,2
"957",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,1
"958",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,0,8,2
"959",10,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,19,0,0,6,2
"96",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,7,8,2
"960",13,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,9,2
"961",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,7,2
"962",10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,7,6,2
"963",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10,2
"964",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,0,1
"965",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,0,5,2
"966",5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,5,7,2
"967",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,16,0,0,8,2
"968",13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,18,0,0,0,1
"969",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,9,2
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,1
"970",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,5,5,1
"971",5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,6,6,2
"972",13,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,31,0,0,0,1
"973",6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,1
"974",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,0,1
"975",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,5,7,2
"976",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,21,0,0,0,1
"977",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,7,2
"978",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,18,0,0,0,1
"979",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,5,8,2
"98",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0,1
"980",5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,19,0,0,9,2
"981",13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,25,0,0,0,1
"982",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,9,2
